Month,Year,Temp,Ice,Veg,Flood,Rain_mm,Province,Unnamed: 8,Unnamed: 9
6,0.0666262993201433,0.4115584561060667,-0.3182564476139053,0.44334940448784654,0,-0.26430420014945133,Kpk,,
7,0.0666262993201433,0.07217311903647682,-0.02811081235172334,1.0207311531605576,0,0.7243511711774223,Kpk,,
8,0.0666262993201433,-0.015508887894506787,0.06404888412366413,1.4077835904343805,1,1.7267464942608182,Kpk,,
9,0.0666262993201433,-0.13359983458110924,-0.15437719293232854,1.1108040001732087,0,0.37158474253529356,Kpk,,
10,0.0666262993201433,-0.16726874696961905,-0.24483263766365285,0.4923203943260862,0,-0.2614965789044477,Kpk,,
11,0.0666262993201433,-0.7101580423036713,0.27837173414526795,0.24019036162407717,0,-0.6260152628464589,Kpk,,
12,0.0666262993201433,-1.2970989463489404,0.1278767979602293,-0.1107756082176858,0,-0.8980812153490164,Kpk,,
1,0.2253180304281269,-1.8074184868711671,0.894463088145048,-0.41790940176816793,0,-0.19436213108144215,Kpk,,
2,0.2253180304281269,-1.4313014232988819,1.286026686026341,-0.5533001247013886,0,0.25234780134262014,Kpk,,
3,0.2253180304281269,-0.5702814384337302,1.0213047858737119,-0.3194973734900314,0,0.09069838700639736,Kpk,,
4,0.2253180304281269,-0.1552066303231018,0.7272730265782041,0.0915690682343774,0,1.1148341400842896,Kpk,,
5,0.2253180304281269,0.3339341807632702,0.24950805394907632,0.10798501099387041,0,-0.08846760235396282,Kpk,,
6,0.2253180304281269,0.6062216709740041,-0.07597089156957094,0.176362952239698,0,-0.5661607532958962,Kpk,,
7,0.2253180304281269,0.3966356530071744,-0.3350384172247051,0.7078777620853626,0,0.3129228508587146,Kpk,,
8,0.2253180304281269,0.09884238617210736,-0.06197868366053334,1.1441411158456332,0,1.0268040332608592,Kpk,,
9,0.2253180304281269,-0.1738193335264057,0.11280993751497286,1.147592368400628,1,0.9551475759989984,Kpk,,
10,0.2253180304281269,-0.25426764275451125,-0.19745017899100498,0.3220860932081334,0,-0.4747515624961785,Kpk,,
11,0.2253180304281269,-0.8530793582856361,0.0746163099837788,-0.08023917476569115,0,-0.7716140282953162,Kpk,,
12,0.2253180304281269,-1.3758776541956206,0.7650161644988599,-0.31831215891775283,0,-0.13085522929180413,Kpk,,
1,0.3840097615361105,-1.6571467431166493,0.6899532372381942,-0.3746251348898627,0,-0.6117783869757771,Kpk,,
2,0.3840097615361105,-1.470052935172924,1.5717391417077275,-0.3018702625544873,0,1.670842531417827,Kpk,,
3,0.3840097615361105,-0.836646515712661,1.083992917788024,0.24629926320537782,0,1.471402038199742,Kpk,,
4,0.3840097615361105,-0.23764781218141923,0.6020921559552982,0.35023191137930415,0,0.6469552403970146,Kpk,,
5,0.3840097615361105,0.43660146130281124,0.22150192833565638,0.26336808328643707,0,-0.43668717535152846,Kpk,,
6,0.3840097615361105,0.4116581719657829,-0.11668832697622682,0.654910494012906,0,0.23714192344932647,Kpk,,
7,0.3840097615361105,0.16421789537648135,-0.025342765492921526,1.0813345482096395,1,0.6086672374009926,Kpk,,
8,0.3840097615361105,0.044127472787849974,0.11403655861860475,1.7008245771363852,0,2.0210498008720323,Kpk,,
9,0.3840097615361105,0.09196471881086202,-0.5336213880025188,1.0416393763596983,0,0.14019202877672557,Kpk,,
10,0.3840097615361105,-0.1276559216544789,-0.45015661851497313,0.6721742544956348,0,-0.6091198429650215,Kpk,,
11,0.3840097615361105,-1.0667095291367834,0.3414669310318133,0.15809392217084678,0,-0.30333758931671323,Kpk,,
12,0.3840097615361105,-1.1999727382192888,0.2298060689120617,-0.03359881854622376,0,-0.7082065113285101,Kpk,,
1,0.5427014926440941,-1.47421009965357,0.5911176600753345,-0.1404780658684569,0,-0.5034986225003301,Kpk,,
2,0.5427014926440941,-1.2933904479735838,1.1284503134187065,-0.23555880491570297,0,0.2015124644640601,Kpk,,
3,0.5427014926440941,-0.7873304658640129,1.1939006773384753,0.11628324324007025,0,1.637548615769112,Kpk,,
4,0.5427014926440941,-0.298592411060943,0.7303015960287584,0.28864631661411994,0,0.5629005264868637,Kpk,,
5,0.5427014926440941,0.2903928314584025,0.33596882567035125,0.43640133638456835,0,0.21393556731805816,Kpk,,
6,0.5427014926440941,0.5393020085400708,-0.2650882300533816,0.38586505586547065,0,-0.4369604836143164,Kpk,,
7,0.5427014926440941,0.20752053656259437,-0.1295516053368759,0.9409791892481113,0,0.2473288677896048,Kpk,,
8,0.5427014926440941,0.2024492615937614,-0.2940061822141271,1.23470477434296,0,0.9536319574508108,Kpk,,
9,0.5427014926440941,0.08701567600843615,-0.6079895917169216,0.9014010969885219,0,0.13912364193128177,Kpk,,
10,0.5427014926440941,-0.27459845147241946,0.0029890120982848448,0.4843647496496836,0,-0.30408297548795316,Kpk,,
11,0.5427014926440941,-0.8028594348307438,0.1530226062989206,0.1309620247870562,0,-0.7385437284979733,Kpk,,
12,0.5427014926440941,-1.2904684513862046,0.114850693610687,-0.13615534897345588,0,-0.8799186389764714,Kpk,,
1,0.7013932237520777,-1.3455261902216389,0.444573977309656,-0.29526420527425573,0,-0.20551807744433254,Kpk,,
2,0.7013932237520777,-1.5593836778391503,1.1897427947207353,-0.19522805814671038,0,1.0517496237916875,Kpk,,
3,0.7013932237520777,-0.8368090405902546,1.4052492349216943,0.126812908663956,0,1.5552082900528128,Kpk,,
4,0.7013932237520777,-0.1990342591716953,0.5667588456988327,0.38235151466142236,0,0.8547440587329861,Kpk,,
5,0.7013932237520777,0.3336421442182567,0.20782452003054094,0.447899936349295,0,0.08898399881254557,Kpk,,
6,0.7013932237520777,0.3805154164700707,-0.07613914879301222,0.5664963706546944,0,-0.39695809242444263,Kpk,,
7,0.7013932237520777,0.13203549063072795,0.30258943232822105,1.371852267878205,1,1.7063477593745535,Kpk,,
8,0.7013932237520777,0.0023815127840509953,-0.13964683683872317,1.7409626904907107,0,2.2408890289763814,Kpk,,
9,0.7013932237520777,0.12060671182749669,-0.5699642214091688,0.9995310961056638,0,0.03872012466526933,Kpk,,
10,0.7013932237520777,-0.2454430666676331,-0.24353002470489074,0.5932406942221489,0,0.2526459558111161,Kpk,,
11,0.7013932237520777,-0.7512198756367436,0.5593556742482728,0.27535288076183595,0,-0.3008032763344976,Kpk,,
12,0.7013932237520777,-1.4364917015381171,0.43626983673325065,0.06524461630128717,0,-0.7492524431581197,Kpk,,
1,0.8600849548600612,-1.5913141332844645,0.6692742912202041,0.11364462685653098,0,-0.03380594979637128,Kpk,,
2,0.8600849548600612,-1.187137105904477,0.4922135312429614,0.16341671793121523,0,-0.5774657768930345,Kpk,,
3,0.8600849548600612,-1.0370418538763764,1.3564013423490069,0.2547935893467479,1,1.8077451248688854,Kpk,,
4,0.8600849548600612,-0.12018808726816385,0.6624952927905562,0.4153022100110116,1,1.1175920689178769,Kpk,,
5,0.8600849548600612,0.38739460711826984,0.04662646797877134,0.36984879860407455,0,0.22171242970466082,Kpk,,
6,0.8600849548600612,0.43455077383169033,-0.38606275589972316,0.5887236136722295,0,0.44657059136202587,Kpk,,
7,0.8600849548600612,0.18916795645220477,-0.22789869948543998,1.2631303146881232,0,1.720510096628111,Kpk,,
8,0.8600849548600612,0.11739558199344251,-0.309149029466898,1.4073896724037889,0,0.9396932360486248,Kpk,,
9,0.8600849548600612,0.13157280343657848,-0.6471927423983004,0.8535120840542212,0,-0.11987320636886982,Kpk,,
10,0.8600849548600612,-0.08654482356814787,-0.7456863789273455,0.28458140551659317,0,-0.6734218233373156,Kpk,,
11,0.8600849548600612,-0.5886440911314951,-0.23396126457348054,0.008068827190428902,0,-0.6850498476086576,Kpk,,
12,0.8600849548600612,-0.9937671467028018,-0.03820604385357061,-0.24184592124290782,0,-0.6941435588977842,Kpk,,
1,1.0187766859680447,-1.6313561249787085,1.2985980001967252,-0.3387157287102061,0,1.1045726571268872,Kpk,,
2,1.0187766859680447,-1.090994026387447,1.0410184006174166,-0.16995097831252878,0,1.164452012883158,Kpk,,
3,1.0187766859680447,-0.7117590790829429,0.7987212148663922,0.11996173401476169,0,0.06274640558490173,Kpk,,
4,1.0187766859680447,0.13002196348899117,0.31841615075339014,0.1775666227079921,0,0.23719161586074253,Kpk,,
5,1.0187766859680447,0.40271254849123894,0.044672551064436045,0.2026914414000415,0,0.4144196011758788,Kpk,,
6,1.0187766859680447,0.41340581901331763,-0.23799935717421944,0.5885379012185683,0,-0.011568595687714676,Kpk,,
7,1.0187766859680447,0.16360842865996247,-0.11701397895401347,1.17590140590219,0,1.7748239023057908,Kpk,,
8,1.0187766859680447,0.09612517839342127,-0.35636866215065266,1.3204393322983468,0,1.3394935320959906,Kpk,,
9,1.0187766859680447,0.14440200252090704,-0.6978371520833622,0.7533006059145236,0,0.1033451057117674,Kpk,,
10,1.0187766859680447,-0.03036972824605153,-0.6976526162991241,0.20594833030011728,0,-0.8527120437262157,Kpk,,
11,1.0187766859680447,-0.8920629086432615,-0.12123118115205814,-0.09365257394207895,0,-0.5143812606004323,Kpk,,
12,1.0187766859680447,-1.2679791135659169,0.2767000496180298,-0.21576081921127527,0,-0.2323519796089683,Kpk,,
1,1.1774684170760283,-1.4050533544526609,0.24560022516802152,-0.22494493446624378,0,-0.8653339162258775,Kpk,,
2,1.1774684170760283,-1.1923018862881802,0.8416375784559333,-0.16044849885128368,0,0.6036731500536852,Kpk,,
3,1.1774684170760283,-0.656416922577671,0.7591544188034697,0.20251149641388544,0,0.701219353663278,Kpk,,
4,1.1774684170760283,-0.10651655379605947,0.4868382646584138,0.16123892220132577,0,1.1066100459949428,Kpk,,
5,1.1774684170760283,0.3391502034179724,0.20668473306067214,0.22390707061719953,0,0.815959131622804,Kpk,,
6,1.1774684170760283,0.422288379195211,-0.18802796124007554,0.4858325701297072,0,-0.005307351849299768,Kpk,,
7,1.1774684170760283,0.15380362568434414,0.04320711211678067,0.9411049200397202,0,1.835249874587637,Kpk,,
8,1.1774684170760283,0.089685142320817,-0.2884700884965236,1.2326054161711388,0,0.7438802888639073,Kpk,,
9,1.1774684170760283,0.10217507115614474,-0.5941927770136024,0.7419098575921406,0,0.24916748701199665,Kpk,,
10,1.1774684170760283,-0.32869120014606923,-0.024365804511946074,0.22094028533262527,0,-0.061410084337954904,Kpk,,
11,1.1774684170760283,-0.8789817972582283,0.33877486593291023,-0.02609880380271649,0,-0.38933030727208784,Kpk,,
12,1.1774684170760283,-1.4378858576066686,0.17183990077088657,-0.1304403654227475,0,-0.5532655725334462,Kpk,,
1,1.336160148184012,-1.7552607962229885,1.235909868282413,-0.48780995443531655,0,0.5644161450350513,Kpk,,
2,1.336160148184012,-1.3911867071301738,1.3707358694630405,-0.33783042244818806,1,1.0813663009956187,Kpk,,
3,1.336160148184012,-1.072779483628047,1.1939006773384753,-0.11996260720640688,0,1.1593088483016025,Kpk,,
4,1.336160148184012,-0.1676343429235373,0.7242444571276501,0.41375825895992213,0,1.1132439829189777,Kpk,,
5,1.336160148184012,0.2082214233259524,0.13276158772225966,0.5137350011721664,0,-0.17058431221889,Kpk,,
6,1.336160148184012,0.593088076646014,-0.17490416028767414,0.5322612602917403,0,0.06048540086547405,Kpk,,
7,1.336160148184012,0.17075189109474262,-0.06735195138924363,0.9526185154199603,0,0.6995049654694262,Kpk,,
8,1.336160148184012,0.05576067670025365,-0.14778815142623514,1.620514322369455,0,1.906285176706798,Kpk,,
9,1.336160148184012,0.045943346559109415,-0.5275642491014103,1.157970349429132,0,-0.43830217872254823,Kpk,,
10,1.336160148184012,-0.26447875713688507,-0.12710921045586074,0.7254471983458569,0,-0.03561972281305501,Kpk,,
11,1.336160148184012,-0.9309362470249163,0.7309746097796762,0.2640659468545426,0,0.30102151832458446,Kpk,,
12,1.336160148184012,-1.4974866658736483,0.3473666701309606,0.07071332898953203,0,-0.7598617729954341,Kpk,,
1,1.4948518792919956,-2.024825576400859,1.4000387931818776,-0.2215202122617723,0,0.5243143690223456,Kpk,,
2,1.4948518792919956,-1.2351675393512545,0.827041761512553,0.04880214319127097,0,0.014544766511389123,Kpk,,
3,1.4948518792919956,-1.1545420407549238,1.4627269250961898,0.3675516162968313,0,1.8158946803411082,Kpk,,
4,1.4948518792919956,-0.3783360241274639,0.7787587072376253,0.6664402383021597,0,2.354187727004844,Kpk,,
5,1.4948518792919956,0.19921146754657781,0.17118859681531345,0.6537108607718652,0,0.4989215467887737,Kpk,,
6,1.4948518792919956,0.3417601623483848,-0.19845970214118958,0.9219154021570707,0,-0.1328677719541519,Kpk,,
7,1.4948518792919956,0.35411770140926263,-0.38665435665619446,1.2548563058054445,0,0.6923741044312315,Kpk,,
8,1.4948518792919956,0.11376163414754596,-0.133785091143333,1.6302913332839375,1,0.675105991464174,Kpk,,
9,1.4948518792919956,0.1862563119182828,-0.6355832261711762,1.3130483226906844,0,1.2033363248161717,Kpk,,
10,1.4948518792919956,-0.07890870809017995,-0.670623446619064,0.5328103231982168,0,-0.8475191867332443,Kpk,,
11,1.4948518792919956,-1.0156498951263717,0.32430503747867295,-0.07826439389197723,0,-0.03671295586420677,Kpk,,
12,1.4948518792919956,-1.36868340238234,0.5041684103873797,-0.07764093065468673,0,-0.42809038817656175,Kpk,,
1,1.6535436103999792,-1.4842586893157959,0.37537279574438054,-0.06073359966376692,0,-0.8126848063306338,Kpk,,
2,1.6535436103999792,-0.8504282729691621,0.2961345312107085,-0.03831545347181605,0,-0.48943567006960426,Kpk,,
3,1.6535436103999792,-0.5252722891817988,0.8711789212571494,0.15055641888855723,0,1.67787400763319,Kpk,,
4,1.6535436103999792,-0.2900614790394703,0.5731524939992079,0.22178002860135396,0,0.5973373675981463,Kpk,,
5,1.6535436103999792,0.22002223131358534,0.052976691640841345,0.30160523935111366,0,-0.07584572985430073,Kpk,,
6,1.6535436103999792,0.44787067835614586,-0.3520754731450935,0.4361296886650824,0,-0.14206086806611037,Kpk,,
7,1.6535436103999792,0.23535033029459723,-0.0903104662993556,1.3247557049790921,0,1.7805882220300457,Kpk,,
8,1.6535436103999792,0.11360926687799511,-0.5198462830945442,1.489695470927451,0,0.6433525405693552,Kpk,,
9,1.6535436103999792,0.040435371592832475,-0.6276752931455238,1.1219894266524133,0,0.3733488231405612,Kpk,,
10,1.6535436103999792,-0.1601887705691399,-0.3949584972325996,0.43572077521897773,0,-0.311362913760396,Kpk,,
11,1.6535436103999792,-0.7943573681130064,-0.3709199086469523,0.1119778287475846,0,-0.9087899300091629,Kpk,,
12,1.6535436103999792,-1.384359405382382,0.0980795814213674,-0.1802332193804498,0,-0.6020386743382427,Kpk,,
3,-1.6789827428676762,0.28031630794108414,-0.2487404664447077,1.5419262333995185,0,-0.8579545931306027,Punjab,,
4,-1.6789827428676762,1.0747781401384884,-0.4282944709840404,-0.044748486726897886,0,-0.8698559256647329,Punjab,,
5,-1.6789827428676762,1.132536761131331,-0.40749612361546206,-0.8861152975581531,0,-0.8190454349918808,Punjab,,
6,-1.6789827428676762,0.9018285589275926,-0.1468057693059431,-0.7934551646227573,0,-0.4674219318123196,Punjab,,
7,-1.6789827428676762,0.6497498987559039,0.35843885756616767,0.2762376102771034,0,1.3626005034044268,Punjab,,
8,-1.6789827428676762,0.6138280921967318,-0.20913939202322057,1.1135769985496147,0,0.208345171033759,Punjab,,
9,-1.6789827428676762,0.6962648553420412,-0.4505039802881044,0.9753584862986905,0,-0.24671308650819013,Punjab,,
10,-1.6789827428676762,0.7751426856356701,-0.7285896147602393,0.28870860526317405,0,-1.0186350054442137,Punjab,,
11,-1.6789827428676762,0.22019110440099463,-0.6370975108964532,0.019489566343837833,0,-1.0260143285394885,Punjab,,
12,-1.6789827428676762,-0.20629749919473195,-0.6224268580019496,0.041429589479624024,0,-0.8861798828148862,Punjab,,
1,-1.5202910117596926,-0.39320329770949153,-0.3680921585890486,0.7928273677133185,0,-0.8738313185780122,Punjab,,
2,-1.5202910117596926,-0.07174973646869548,-0.7198784092116008,1.4305218310728594,0,-0.8614330619297222,Punjab,,
3,-1.5202910117596926,0.3920976623009277,-0.7222393910981693,1.4009733648044718,0,-0.7302202495857947,Punjab,,
4,-1.5202910117596926,0.8489924125659105,-0.40591670950415093,-0.11779692315827776,0,-0.619331633511008,Punjab,,
5,-1.5202910117596926,1.1156951525734502,-0.6729030155111859,-0.9148626625900956,0,-0.7422458131484647,Punjab,,
6,-1.5202910117596926,0.743973520201602,-0.2805675867054193,-0.39528997096029234,0,0.30999099858517115,Punjab,,
7,-1.5202910117596926,0.5208648478231792,0.18825728614361292,0.5634159662602715,0,2.100830967400408,Punjab,,
8,-1.5202910117596926,0.5544343159457708,-0.38307217985292613,1.3173093276833814,0,0.26131728160320666,Punjab,,
9,-1.5202910117596926,0.6340370741708589,-0.7695132957464779,1.1967657963482925,0,-0.2894734065316514,Punjab,,
10,-1.5202910117596926,0.5977674299560107,-0.8129336486259013,0.5017848085017979,0,-1.022883706620281,Punjab,,
11,-1.5202910117596926,0.2053413529486895,-0.9342338264500294,0.18081659064706201,0,-1.0311078007096277,Punjab,,
12,-1.5202910117596926,-0.27044899576843257,-0.5517602374890188,0.19531254347413934,0,-0.9050878453586714,Punjab,,
1,-1.361599280651709,-0.43527938587888493,-0.5761841862991706,0.9471198119006892,0,-0.8843164173867867,Punjab,,
2,-1.361599280651709,-0.18157090943208562,-0.43757247330535015,1.5640196711709375,0,-0.7447055875135564,Punjab,,
3,-1.361599280651709,0.2899070249406078,-0.5251062772781878,1.5121228450674096,0,-0.7215240775879961,Punjab,,
4,-1.361599280651709,0.9298245727872976,-0.3481824288305732,-0.19847283536502527,0,-0.7757881908542595,Punjab,,
5,-1.361599280651709,1.4041610326704086,-0.7307063576634679,-0.868159440974824,0,-0.7707941035069523,Punjab,,
6,-1.361599280651709,0.9502116163787163,-0.4639642906397726,-0.6635152752285158,0,-0.45688714059212926,Punjab,,
7,-1.361599280651709,0.6713326541170239,-0.3498556074520736,-0.19884310677884642,0,-0.3532784627897855,Punjab,,
8,-1.361599280651709,0.6199367980059753,-0.2000553998609133,0.8744681772336536,0,0.54694926242233,Punjab,,
9,-1.361599280651709,0.5939382833177875,-0.5978943602150744,1.1153545320346567,0,0.038372277785357484,Punjab,,
10,-1.361599280651709,0.5611206781463545,-0.8358921584883976,0.5875516642752125,0,-0.9577369552539151,Punjab,,
11,-1.361599280651709,0.10762531551495144,-0.5275642491014103,0.3137705585594187,0,-0.9703588277535773,Punjab,,
12,-1.361599280651709,-0.35305718891899385,-0.48386166383488977,0.27648042065906425,0,-0.8659302251628694,Punjab,,
1,-1.2029075495437254,-0.46519152547210596,0.019434472309817867,0.8252503397862003,0,-0.7320091763967703,Punjab,,
2,-1.2029075495437254,-0.3838717386608641,-0.19114065930235044,1.9019528946916429,0,-0.01159344189342279,Punjab,,
3,-1.2029075495437254,0.06380310358497705,-0.2829339947789201,1.6227728626444147,0,-0.5378360787887806,Punjab,,
4,-1.2029075495437254,0.8449670516107247,-0.6495482980979368,-0.11476092826364354,0,-0.7149895254867931,Punjab,,
5,-1.2029075495437254,1.177261491847474,-0.6422916690278575,-0.7308867933947203,0,-0.8451836433966927,Punjab,,
6,-1.2029075495437254,1.0632366215688949,-0.4520182650133815,-0.6332874012880388,0,-0.40461072378250545,Punjab,,
7,-1.2029075495437254,0.6148883778520454,0.11012872983754997,0.7425627349137067,0,1.3764895323951967,Punjab,,
8,-1.2029075495437254,0.48329934221606585,-0.27674659205812757,1.6303236311019658,0,1.0904103198733293,Punjab,,
9,-1.2029075495437254,0.5670019520964419,-0.6226276773946002,1.3696248719277728,0,-0.1557262812055082,Punjab,,
10,-1.2029075495437254,0.5719615752485606,-0.9982299924624203,0.7297901013771249,0,-1.0243247865513447,Punjab,,
11,-1.2029075495437254,0.1101654394140184,-0.7987894671018348,0.2507165665674603,0,-0.9620850412528145,Punjab,,
12,-1.2029075495437254,-0.3922529099260174,-0.465394446753329,0.4196733736330545,0,-0.9611408854359107,Punjab,,
1,-1.0442158184357417,-0.6131777674258593,0.04662646797877134,1.4379659013815682,0,-0.3410789757871594,Punjab,,
2,-1.0442158184357417,-0.20734313846566715,-0.7688750954013941,2.2381080079805558,0,-0.7845589014691822,Punjab,,
3,-1.0442158184357417,0.47885277155665834,-0.9197477093397641,1.594262540526928,0,-0.9235734224054205,Punjab,,
4,-1.0442158184357417,0.9079873088462105,-0.3813516445004506,-0.13580007297514762,0,-0.6043493714690863,Punjab,,
5,-1.0442158184357417,1.2383275608563136,-0.7320089706222299,-0.7451849220863761,0,-0.8659799175742855,Punjab,,
6,-1.0442158184357417,0.8111687125754623,-0.3939706838777597,-0.45665294147978347,0,-0.2643290463551593,Punjab,,
7,-1.0442158184357417,0.6074604976687049,-0.31761600107981225,0.4126762820559833,0,0.20809670897667892,Punjab,,
8,-1.0442158184357417,0.48187471229998974,-0.1357390080576683,1.3801487698841535,0,0.99567173750874,Punjab,,
9,-1.0442158184357417,0.6391619310534951,-0.7377133165156589,1.2157021224074727,0,-0.413928050923004,Punjab,,
10,-1.0442158184357417,0.4306489990757591,-0.5501319776000858,0.4882693251505711,0,-0.8615821391639702,Punjab,,
11,-1.0442158184357417,0.17712446248071306,-0.6683927285521796,0.018104220649135826,0,-0.9577866476653312,Punjab,,
12,-1.0442158184357417,-0.3988561053823052,-0.42377875783810176,0.4582560010012804,0,-0.8829498760728469,Punjab,,
1,-0.8855240873277582,-0.7492032169004323,-0.37965282399093553,1.4027249446857417,0,-0.4240404566461584,Punjab,,
2,-0.8855240873277582,-0.6122073360200979,0.36247462321604534,2.4932584634149344,0,-0.017755300909005768,Punjab,,
3,-0.8855240873277582,0.11460726938400226,-0.1280861714368362,2.6141849545923552,0,0.058125011323214446,Punjab,,
4,-0.8855240873277582,0.7409925483986526,-0.6086626105154553,0.2548639524503086,0,-0.7883355247367977,Punjab,,
5,-0.8855240873277582,1.0799321276208305,-0.3653241117302469,-0.4467974930072323,0,-0.6479047700752035,Punjab,,
6,-0.8855240873277582,1.2612691739879356,-0.5416975732039965,-0.5015053827726993,0,-0.5458862494381714,Punjab,,
7,-0.8855240873277582,0.6170697625565562,0.05411647861071013,0.5835980653005325,1,1.4224053205435734,Punjab,,
8,-0.8855240873277582,0.6227022550132846,-0.4529246653737748,1.1682531672438037,0,0.24735371399531292,Punjab,,
9,-0.8855240873277582,0.6240970033137614,-0.6317133857462626,1.5794441862663209,0,0.3073821469858315,Punjab,,
10,-0.8855240873277582,0.5754914058407578,-0.9925310727559233,0.870396345175121,0,-0.9819868520249193,Punjab,,
11,-0.8855240873277582,0.1442603014089448,-0.8371513468088544,0.2692376349662801,0,-1.0183120047700098,Punjab,,
12,-0.8855240873277582,-0.4060808310431105,-0.6932563045037738,0.12216663684192496,0,-0.8358414700504863,Punjab,,
1,-0.7268323562197746,-0.6128781128716211,-0.12043332976838833,0.7412650547250809,0,-0.5901870342155285,Punjab,,
2,-0.7268323562197746,-0.08340915115067023,-0.10911690334984137,1.9342864710181968,0,-0.7093245905853699,Punjab,,
3,-0.7268323562197746,0.1864532882723365,-0.37558216922098736,1.707119191171347,0,-0.5889695701358367,Punjab,,
4,-0.7268323562197746,0.8865379595714045,-0.6764689137536576,-0.09858145167185561,0,-0.54280531993038,Punjab,,
5,-0.7268323562197746,1.08131358671869,-0.6292655646783152,-0.7559735468012365,0,-0.6665642705619086,Punjab,,
6,-0.7268323562197746,0.9059457634584965,-0.4920626866691194,-0.4639176435490866,0,-0.20432545957034867,Punjab,,
7,-0.7268323562197746,0.6033821460082438,0.020574254232070974,0.49078682471650525,0,1.1070572776976868,Punjab,,
8,-0.7268323562197746,0.6145480920784088,0.04939451483757309,1.6144342581256794,1,1.3518669425385725,Punjab,,
9,-0.7268323562197746,0.6263484765371625,-0.6539228950503266,1.3821933371146775,0,-0.16385099047202303,Punjab,,
10,-0.7268323562197746,0.5750139903904762,-0.8150503915291297,0.9499689408481614,0,-0.8267229125556516,Punjab,,
11,-0.7268323562197746,0.10199663245644935,-0.4200500336067371,0.6258989789692346,0,-0.9110260885228824,Punjab,,
12,-0.7268323562197746,-0.5583892103992584,-0.43061745946685176,0.8356415859899662,0,-0.6739187474514754,Punjab,,
1,-0.5681406251117911,-0.5747864159298034,-0.6546664694218267,1.389505909164272,0,-0.9084420831292508,Punjab,,
2,-0.5681406251117911,-0.32917623439280386,0.1178455348927935,2.522680045398212,0,0.35287554963717244,Punjab,,
3,-0.5681406251117911,-0.0060621470970207425,-0.2938433562252338,2.4833868660333693,0,0.1084634240876145,Punjab,,
4,-0.5681406251117911,1.0075323399997187,-0.8982274973950303,0.49183938753616896,0,-0.8549233560342272,Punjab,,
5,-0.5681406251117911,1.1673601904146091,-0.7315204926555499,-0.4478708187099138,0,-0.7233875430160956,Punjab,,
6,-0.5681406251117911,1.0405854366746656,-0.2699675936284797,0.12346316353704964,0,0.7078284443816051,Punjab,,
7,-0.5681406251117911,0.5592795800027088,-0.18247015772712727,0.9419579284837105,0,1.3827259300279038,Punjab,,
8,-0.5681406251117911,0.5963351828179384,-0.2821198648344536,1.6426112206213772,0,0.46843525238506234,Punjab,,
9,-0.5681406251117911,0.5506013599093207,-0.5761896124861027,1.4684469671455145,0,0.10739503724217069,Punjab,,
10,-0.5681406251117911,0.5932624524599378,-1.046752238104937,0.879110988575182,0,-1.0379156610736187,Punjab,,
11,-0.5681406251117911,0.17980628749174227,-0.7267768190870683,0.44458075880016507,0,-0.997565423003833,Punjab,,
12,-0.5681406251117911,-0.45361164998596104,-0.5740674433959418,0.5492383776394707,0,-0.9018578386166318,Punjab,,
1,-0.40944889400380746,-0.793993973249694,-0.19793865695768484,1.1264920885335703,0,-0.2873614790464717,Punjab,,
2,-0.40944889400380746,-0.3032492740427865,-0.5462578315589369,1.5673924861678639,0,-0.8247352160990119,Punjab,,
3,-0.40944889400380746,0.39625727561295737,-0.7346141914921382,1.686441089925656,0,-0.8505504238296199,Punjab,,
4,-0.40944889400380746,0.6911137569879265,-0.40675798047851003,0.2166671686581674,0,-0.11726435476953032,Punjab,,
5,-0.40944889400380746,0.985231090724851,-0.6144483694033309,-0.4158902113946659,0,-0.5525450325679143,Punjab,,
6,-0.40944889400380746,0.6424315527448821,-0.12106292897623262,-0.2669119117664063,0,0.37874044977919635,Punjab,,
7,-0.40944889400380746,0.5335321321319241,-0.13264530417346423,0.6629422692603749,0,1.0992555691053758,Punjab,,
8,-0.40944889400380746,0.4244806835448554,-0.024202978523052743,1.8410126795402684,0,1.4475745269257736,Punjab,,
9,-0.40944889400380746,0.5586232173031859,-0.7377133165156589,1.54546630495409,0,-0.0051582746150517856,Punjab,,
10,-0.40944889400380746,0.5728072112722454,-0.8805065703022437,0.6484180558425231,0,-0.9561716442943113,Punjab,,
11,-0.40944889400380746,0.19672644963549635,-0.884430682691711,0.16193563227593005,0,-1.0175169261873538,Punjab,,
12,-0.40944889400380746,-0.4287470543614609,-0.1032860389676155,0.6194296106688711,0,-0.7213750003537481,Punjab,,
1,-0.2507571628958239,-0.6202425078078887,-0.381769566894164,1.8165165148062645,0,-0.3951443194077589,Punjab,,
2,-0.2507571628958239,-0.31348227416190283,-0.46767789221434763,2.478479904680112,0,-0.5849693310168493,Punjab,,
3,-0.2507571628958239,0.1645277075387623,-0.25834721997987514,1.7340048176926741,0,-0.3381719697193238,Punjab,,
4,-0.2507571628958239,0.7852059199503718,-0.5590277189329624,0.10866960938671433,0,-0.5241458194436748,Punjab,,
5,-0.2507571628958239,1.2862672308047376,-0.6888599977560391,-0.5137358743638109,0,-0.7336241797677902,Punjab,,
6,-0.2507571628958239,1.196700700637119,-0.5660943809842555,-0.36797466810984253,0,-0.522928355363983,Punjab,,
7,-0.2507571628958239,0.7532323417077738,-0.2572074380576221,0.41675272808852026,0,0.6866843233241005,Punjab,,
