Month,Year,Temp,Ice,Veg,Flood,Rain_mm,Province,,
9,2009,36.26873333,-0.299833333,3542.002,0,30.062,Punjab,,
10,2009,34.12958065,-0.313548387,2857.988,0,1.707,Punjab,,
11,2009,27.82833333,-0.211733333,2400.583,0,1.388,Punjab,,
12,2009,22.78677419,-0.202580645,2490.2405,0,5.322,Punjab,,
1,2010,20.99974194,-0.12583871,3484.0275,0,10.069,Punjab,,
2,2010,24.06510714,-0.186821429,4032.7145,0,24.869,Punjab,,
3,2010,31.80848387,-0.271096774,3718.8885,0,15.938,Punjab,,
4,2010,40.015,-0.256533333,2174.541,0,11.243,Punjab,,
5,2010,44.38119355,-0.238225806,1705.225,0,13.782,Punjab,,
6,2010,39.6507,-0.175166667,2044.5415,0,25.057,Punjab,,
7,2010,35.64225806,-0.108709677,2903.347,1,133.223,Punjab,,
8,2010,31.14270968,-0.065129032,4043.1405,1,162.582,Punjab,,
9,2010,33.24673333,-0.232633333,3826.913,0,47.286,Punjab,,
10,2010,33.96980645,-0.295096774,3144.438,0,2.865,Punjab,,
11,2010,29.09196667,-0.312033333,2846.0275,0,0.174,Punjab,,
12,2010,21.22841935,-0.257806452,2722.587,0,2.632,Punjab,,
1,2011,18.89719355,-0.150967742,3463.903,0,7.923,Punjab,,
2,2011,22.74146429,-0.090035714,4439.148,0,36.301,Punjab,,
3,2011,29.98577419,-0.231225806,4216.3245,0,11.279,Punjab,,
4,2011,36.45,-0.223,2696.0935,0,22.778,Punjab,,
5,2011,43.04148387,-0.290548387,1978.4945,0,12.569,Punjab,,
6,2011,38.50713333,-0.211866667,2235.3925,0,35.467,Punjab,,
7,2011,34.48635484,-0.121258065,3142.2805,0,97.91,Punjab,,
8,2011,33.44667742,-0.093935484,4308.413,1,115.322,Punjab,,
9,2011,33.26156667,-0.193933333,4139.5835,0,79.189,Punjab,,
10,2011,34.53783871,-0.325516129,3500.854,0,3.537,Punjab,,
11,2011,29.94643333,-0.269133333,3085.306,0,1.416,Punjab,,
12,2011,21.94283871,-0.293064516,2882.291,0,0.735,Punjab,,
1,2012,18.35967742,-0.232709677,3323.1865,0,11.495,Punjab,,
2,2012,21.572,-0.206275862,3771.661,0,12.921,Punjab,,
3,2012,29.45148387,-0.212967742,3522.7485,0,9.513,Punjab,,
4,2012,36.0345,-0.2275,2585.792,0,36.374,Punjab,,
5,2012,41.32696774,-0.266064516,1949.89,0,10.967,Punjab,,
6,2012,41.6015,-0.242066667,1974.3045,0,10.778,Punjab,,
7,2012,37.54251613,-0.189645161,2788.2765,0,73.812,Punjab,,
8,2012,34.96909677,-0.122225806,4046.2955,0,95.425,Punjab,,
9,2012,33.1521,-0.177766667,4140.5035,1,107.949,Punjab,,
10,2012,33.339,-0.32316129,3382.347,0,7.656,Punjab,,
11,2012,28.71143333,-0.289033333,2932.634,0,0.872,Punjab,,
12,2012,22.24670968,-0.201258065,2949.217,0,11.074,Punjab,,
1,2013,19.09448387,-0.191935484,3473.292,0,9.745,Punjab,,
2,2013,21.097,-0.102285714,4529.4635,0,50.724,Punjab,,
3,2013,29.00374194,-0.229322581,4507.5405,0,22.742,Punjab,,
4,2013,35.2759,-0.215566667,2718.9265,0,21.547,Punjab,,
5,2013,44.19051613,-0.290193548,2111.4195,0,4.956,Punjab,,
6,2013,40.5861,-0.237033333,2419.805,0,42.356,Punjab,,
7,2013,36.50770968,-0.134612903,3190.844,1,86.198,Punjab,,
8,2013,34.42025806,-0.113967742,4041.924,0,120.709,Punjab,,
9,2013,35.2906,-0.300633333,3747.357,0,29.003,Punjab,,
10,2013,34.49803226,-0.299935484,3364.191,0,9.614,Punjab,,
11,2013,28.85786667,-0.275833333,2860.944,0,5.39,Punjab,,
12,2013,22.42496774,-0.260354839,3054.827,0,0.55,Punjab,,
1,2014,20.36858065,-0.211193548,3690.759,0,17.696,Punjab,,
2,2014,22.93178571,-0.192214286,4538.9475,0,16.097,Punjab,,
3,2014,27.78496774,-0.177193548,4231.047,0,40.95,Punjab,,
4,2014,36.02693333,-0.2469,2837.8295,0,35.639,Punjab,,
5,2014,40.10322581,-0.263516129,2225.896,0,21.835,Punjab,,
6,2014,40.80936667,-0.262866667,2166.9245,0,12.591,Punjab,,
7,2014,36.00425806,-0.139258065,3002.4585,0,79.682,Punjab,,
8,2014,34.78680645,-0.225290323,3859.683,0,64.77,Punjab,,
9,2014,34.49723333,-0.239366667,3799.764,1,75.121,Punjab,,
10,2014,33.76632258,-0.289225806,3370.354,0,6.626,Punjab,,
11,2014,28.95133333,-0.306133333,2858.1205,0,1.922,Punjab,,
12,2014,21.967,-0.19916129,2806.656,0,1.962,Punjab,,
1,2015,19.79390323,-0.184419355,3550.669,0,12.389,Punjab,,
2,2015,23.01192857,-0.140964286,4523.6115,0,33.447,Punjab,,
3,2015,26.00945161,-0.125645161,4365.694,0,56.35,Punjab,,
4,2015,35.19756667,-0.2646,2757.488,0,28.283,Punjab,,
5,2015,42.08958065,-0.27516129,2195.0245,0,15.548,Punjab,,
6,2015,38.8489,-0.219366667,2474.083,0,23.209,Punjab,,
7,2015,34.74029032,-0.069032258,3576.0685,0,116.07,Punjab,,
8,2015,32.29332258,-0.167451613,4140.3775,0,125.977,Punjab,,
9,2015,35.10253333,-0.2898,3879.1835,0,40.522,Punjab,,
10,2015,34.00732258,-0.316516129,3385.243,0,9.575,Punjab,,
11,2015,28.78543333,-0.285166667,2975.0785,0,2.167,Punjab,,
12,2015,21.64767742,-0.265967742,3137.973,0,4.798,Punjab,,
1,2016,20.21258065,-0.127741935,4188.373,0,14.822,Punjab,,
2,2016,23.5913,-0.328894737,4544.699,0,6.014,Punjab,,
3,2016,27.92790323,-0.146032258,4384.7515,1,52.227,Punjab,,
4,2016,37.51056667,-0.238533333,2798.7535,0,29.134,Punjab,,
5,2016,41.9296129,-0.275290323,2103.985,0,23.997,Punjab,,
6,2016,39.29156667,-0.248533333,2384.418,0,43.106,Punjab,,
7,2016,35.1243871,-0.147903226,3402.0935,0,115.661,Punjab,,
8,2016,33.93080645,-0.159580645,4112.1475,0,118.18,Punjab,,
9,2016,35.2144,-0.3168,3753.968,0,24.804,Punjab,,
10,2016,34.63325806,-0.332870968,2958.3745,0,3.127,Punjab,,
11,2016,29.50263333,-0.2675,2619.154,0,1.952,Punjab,,
12,2016,24.06009677,-0.282258065,2964.202,0,2.366,Punjab,,
1,2017,18.33964516,-0.109516129,4188.6795,0,35.256,Punjab,,
2,2017,24.57717857,-0.238428571,4651.4665,0,16.681,Punjab,,
3,2017,29.66980645,-0.224419355,4049.964,0,15.883,Punjab,,
4,2017,38.48406667,-0.3043,2472.069,0,21.184,Punjab,,
5,2017,41.69106452,-0.268064516,2044.671,0,36.124,Punjab,,
6,2017,37.26403333,-0.203966667,2621.853,0,60.766,Punjab,,
7,2017,35.49709677,-0.149225806,3550.42,0,99.153,Punjab,,
8,2017,33.57219355,-0.201516129,4105.0865,0,78.793,Punjab,,
9,2017,34.8836,-0.3115,3904.802,0,40.242,Punjab,,
10,2017,34.65941935,-0.330354839,3161.678,0,1.051,Punjab,,
11,2017,27.63296667,-0.243333333,2441.102,0,4.221,Punjab,,
12,2017,21.32448387,-0.238387097,2885.5145,0,12.107,Punjab,,
1,2018,20.98274194,-0.262,3847.6465,0,3.441,Punjab,,
2,2018,23.29,-0.217428571,4428.7525,0,21.01,Punjab,,
3,2018,31.52735484,-0.268032258,4022.5925,0,17.61,Punjab,,
4,2018,36.5491,-0.268666667,2357.8925,0,20.603,Punjab,,
5,2018,39.78090323,-0.244645161,2016.603,0,16.858,Punjab,,
6,2018,38.66606667,-0.190133333,2356.831,0,38.571,Punjab,,
7,2018,33.67077419,-0.132451613,3063.661,0,120.609,Punjab,,
8,2018,33.382,-0.193709677,3804.0465,0,54.358,Punjab,,
9,2018,34.08243333,-0.2851,3557.2595,0,30.022,Punjab,,
10,2018,32.95403226,-0.309774194,3015.85,0,5.381,Punjab,,
11,2018,28.6703,-0.256266667,2724.717,0,3.737,Punjab,,
12,2018,21.28309677,-0.286903226,3321.693,0,5.956,Punjab,,
1,2019,17.74948387,-0.121354839,3957.1885,0,29.336,Punjab,,
2,2019,20.39360714,-0.165107143,4815.1125,1,45.088,Punjab,,
3,2019,26.12754839,-0.165516129,4425.172,0,33.91,Punjab,,
4,2019,35.08,-0.2499,2834.0635,0,36.987,Punjab,,
5,2019,40.5476129,-0.291774194,2372.082,0,21.424,Punjab,,
6,2019,40.89386667,-0.283833333,2411.024,0,25.274,Punjab,,
7,2019,35.679,-0.147580645,3285.726,0,96.787,Punjab,,
8,2019,34.7076129,-0.173774194,4213.3685,0,95.391,Punjab,,
9,2019,34.59916667,-0.265033333,4193.758,0,50.801,Punjab,,
10,2019,31.82629032,-0.299387097,3707.167,0,13.937,Punjab,,
11,2019,26.2498,-0.166733333,3171.0315,0,10.302,Punjab,,
12,2019,19.607,-0.145096774,3242.4645,0,9.591,Punjab,,
1,2020,15.64432258,-0.143,4258.249,0,33.568,Punjab,,
2,2020,23.64989655,-0.28537931,4716.2925,0,14.571,Punjab,,
3,2020,25.38329032,-0.112903226,4477.7815,0,66.07,Punjab,,
4,2020,33.85313333,-0.244666667,3252.6185,0,35.948,Punjab,,
5,2020,40.97135484,-0.267548387,2561.799,0,23.549,Punjab,,
6,2020,37.81513333,-0.2754,2725.833,0,34.291,Punjab,,
7,2020,36.17274194,-0.219580645,3352.544,0,84.346,Punjab,,
8,2020,34.48351613,-0.137774194,4320.615,0,117.345,Punjab,,
9,2020,34.38583333,-0.283266667,4184.098,0,72.4,Punjab,,
10,2020,34.59796774,-0.363290323,3148.914,0,1.13,Punjab,,
11,2020,26.92953333,-0.248633333,2988.462,0,5.445,Punjab,,
12,2020,20.89312903,-0.243580645,3469.2105,0,10.395,Punjab,,
1,2021,19.28541935,-0.215290323,4126.6315,0,12.494,Punjab,,
2,2021,25.61832143,-0.306642857,4495.8515,0,4.6,Punjab,,
3,2021,29.4103871,-0.211225806,3900.563,0,37.256,Punjab,,
4,2021,36.0657,-0.240266667,2635.957,0,20.014,Punjab,,
5,2021,39.12425806,-0.268774194,2337.1855,0,18.723,Punjab,,
6,2021,37.39443333,-0.2572,2631.2055,0,30.594,Punjab,,
7,2021,35.89087097,-0.140483871,3475.9925,0,119.279,Punjab,,
8,2021,34.02077419,-0.245354839,3924.081,0,63.933,Punjab,,
9,2021,33.836,-0.240433333,3932.6785,0,88.586,Punjab,,
10,2021,32.75680645,-0.336387097,3292.476,0,12.031,Punjab,,
11,2021,28.08733333,-0.351566667,2718.661,0,0.206,Punjab,,
12,2021,20.22167742,-0.302645161,3372.6,0,4.978,Punjab,,
3,2000,38.32406452,-0.223451613,1808.503,0,1.118,Sindh,,
4,2000,46.18125,-0.235533333,1422.468,0,0.74,Sindh,,
5,2000,44.04483871,-0.208387097,1295.446,0,0.611,Sindh,,
6,2000,40.8049,-0.1594,1262.7495,0,2.041,Sindh,,
7,2000,38.78006452,-0.094129032,1557.7235,0,45.406,Sindh,,
8,2000,37.38657895,-0.099842105,2174.3345,0,25.867,Sindh,,
9,2000,39.61916667,-0.180033333,2293.0745,0,0.448,Sindh,,
10,2000,42.55516129,-0.23683871,2109.859,0,0,Sindh,,
11,2000,35.4089,-0.285833333,1721.37,0,0.05,Sindh,,
12,2000,30.8036129,-0.290258065,1732.775,0,0.702,Sindh,,
1,2001,29.31596774,-0.293774194,1843.0205,0,1.399,Sindh,,
2,2001,33.19282143,-0.274714286,1904.032,0,2.188,Sindh,,
3,2001,39.41309677,-0.247870968,1738.11,0,2.826,Sindh,,
4,2001,44.21043333,-0.2579,1364.8035,0,3.176,Sindh,,
5,2001,44.34967742,-0.239419355,1224.454,0,1.585,Sindh,,
6,2001,38.3428,-0.172733333,1425.618,0,7.076,Sindh,,
7,2001,34.63772414,-0.039448276,1818.885,0,76.396,Sindh,,
8,2001,36.54348387,-0.124548387,2483.079,0,27.4,Sindh,,
9,2001,39.14376667,-0.2374,2472.605,0,0.66,Sindh,,
10,2001,40.39290323,-0.283419355,2325.92,0,0.606,Sindh,,
11,2001,35.43346667,-0.301233333,1958.8915,0,0.049,Sindh,,
12,2001,30.84612903,-0.275064516,1928.7945,0,1.124,Sindh,,
1,2002,28.30512903,-0.288709677,2070.9505,0,0.946,Sindh,,
2,2002,31.34175,-0.270392857,2072.246,0,1.303,Sindh,,
3,2002,37.87434783,-0.238913043,1902.9065,0,2.751,Sindh,,
4,2002,44.5707931,-0.235724138,1402.3905,0,2.085,Sindh,,
5,2002,46.45574194,-0.257032258,1275.635,0,0.659,Sindh,,
6,2002,41.99026667,-0.219666667,1324.3755,0,8.606,Sindh,,
7,2002,36.71174194,-0.155548387,1555.6425,0,2.139,Sindh,,
8,2002,36.85106452,-0.157967742,1983.453,0,7.653,Sindh,,
9,2002,38.80983333,-0.2459,2175.497,0,1.887,Sindh,,
10,2002,40.86216129,-0.276612903,2031.432,0,0.033,Sindh,,
11,2002,35.33526667,-0.255966667,1892.1625,0,0.127,Sindh,,
12,2002,28.96864516,-0.251129032,1785.775,0,0.32,Sindh,,
1,2003,28.3013871,-0.254129032,1949.368,0,1.908,Sindh,,
2,2003,29.95175,-0.204178571,2069.33,0,5.437,Sindh,,
3,2003,35.86941935,-0.235129032,1787.079,0,2.929,Sindh,,
4,2003,44.13776667,-0.250066667,1435.293,0,2.235,Sindh,,
5,2003,44.05080645,-0.247064516,1279.12,0,1.141,Sindh,,
6,2003,41.04226667,-0.2006,1422.0255,0,3.092,Sindh,,
7,2003,35.76858065,-0.020580645,2234.979,0,221.688,Sindh,,
8,2003,34.19606452,-0.119645161,2891.1005,1,53.055,Sindh,,
9,2003,35.59146667,-0.216033333,2896.4245,0,0.384,Sindh,,
10,2003,39.69029032,-0.296645161,2541.065,0,0.01,Sindh,,
11,2003,33.08246667,-0.277133333,2251.6505,0,0.125,Sindh,,
12,2003,28.130625,-0.271916667,2090.2135,0,0.209,Sindh,,
1,2004,26.51990323,-0.23983871,2267.743,0,3.417,Sindh,,
2,2004,32.28596552,-0.299241379,2421.526,0,0.907,Sindh,,
3,2004,41.52009677,-0.303096774,2072.364,0,1.057,Sindh,,
4,2004,42.41136667,-0.2545,1562.322,0,1.634,Sindh,,
5,2004,43.89803226,-0.238129032,1402.798,0,0.843,Sindh,,
6,2004,39.5325,-0.198733333,1458.9655,0,6.841,Sindh,,
7,2004,36.67135484,-0.165419355,1668.4015,0,7.674,Sindh,,
8,2004,35.43187097,-0.167322581,2211.886,0,25.104,Sindh,,
9,2004,38.81473333,-0.228433333,2489.3245,0,6.805,Sindh,,
10,2004,36.25393548,-0.222258065,2258.4555,0,4.024,Sindh,,
11,2004,34.3537,-0.259266667,2056.846,0,0.457,Sindh,,
12,2004,27.83009677,-0.234612903,2058.6515,0,0.367,Sindh,,
1,2005,24.81322581,-0.218322581,2196.54,0,3.923,Sindh,,
2,2005,29.34692857,-0.172928571,2295.1815,0,5.286,Sindh,,
3,2005,37.47625806,-0.242645161,2097.1395,0,2.636,Sindh,,
4,2005,42.86216667,-0.251633333,1477.065,0,3.458,Sindh,,
5,2005,44.54654839,-0.25816129,1376.3765,0,3.653,Sindh,,
6,2005,43.1012,-0.216833333,1436.5955,0,10.662,Sindh,,
7,2005,37.63793548,-0.124645161,1770.5375,0,20.957,Sindh,,
8,2005,37.00080645,-0.140129032,2230.6035,1,16.756,Sindh,,
9,2005,37.84776667,-0.2099,2611.6795,0,26.334,Sindh,,
10,2005,39.43774194,-0.290483871,2357.615,0,0,Sindh,,
11,2005,34.6015,-0.292066667,1994.5405,0,0.046,Sindh,,
12,2005,28.2193871,-0.279096774,1864.9575,0,0.976,Sindh,,
1,2006,26.70864516,-0.237967742,2044.233,0,2.116,Sindh,,
2,2006,33.33417857,-0.219928571,2264.061,0,2.907,Sindh,,
3,2006,37.55987097,-0.249258065,1959.7435,0,2.549,Sindh,,
4,2006,42.51196667,-0.2527,1430.937,0,2.972,Sindh,,
5,2006,44.08990323,-0.251225806,1279.4355,0,0.476,Sindh,,
6,2006,40.49193333,-0.215,1372.407,0,8.085,Sindh,,
7,2006,36.39493548,-0.113290323,1836.469,0,67.68,Sindh,,
8,2006,33.21454839,-0.017129032,2684.23,0,179.503,Sindh,,
9,2006,36.2585,-0.204133333,3063.4925,1,17.772,Sindh,,
10,2006,37.67783871,-0.271225806,2576.28,0,0.716,Sindh,,
11,2006,33.70873333,-0.276266667,2306.834,0,0.312,Sindh,,
12,2006,26.02158065,-0.217483871,2335.1845,0,5.435,Sindh,,
1,2007,25.87874194,-0.239290323,2410,0,1.521,Sindh,,
2,2007,30.15039286,-0.255821429,2587.1915,0,9.598,Sindh,,
3,2007,34.90477419,-0.227483871,2212.414,0,9.649,Sindh,,
4,2007,44.70083333,-0.285466667,1725.1265,0,2.062,Sindh,,
5,2007,44.26241935,-0.265193548,1541.4425,0,1.323,Sindh,,
6,2007,40.56616667,-0.1557,1737.2525,0,32.789,Sindh,,
7,2007,35.50303226,-0.112258065,2277.482,1,52.853,Sindh,,
8,2007,35.4536129,-0.126387097,2954.636,0,81.727,Sindh,,
9,2007,36.589,-0.235766667,2796.2825,0,12.489,Sindh,,
10,2007,39.20651613,-0.292903226,2469.236,0,0,Sindh,,
11,2007,35.2552,-0.302166667,2170.7325,0,0.046,Sindh,,
12,2007,26.99441935,-0.258064516,2142.129,0,1.169,Sindh,,
1,2008,24.59193548,-0.177645161,2322.9705,0,4.577,Sindh,,
2,2008,29.95831034,-0.281586207,2303.9615,0,1.205,Sindh,,
3,2008,38.92141935,-0.271387097,2067.152,0,0.838,Sindh,,
4,2008,42.28683333,-0.2528,1577.808,0,3.28,Sindh,,
5,2008,42.69809677,-0.251129032,1370.485,0,1.633,Sindh,,
6,2008,37.3006,-0.165366667,1344.843,0,5.944,Sindh,,
7,2008,36.0846129,-0.123677419,1679.2165,0,43.089,Sindh,,
8,2008,35.50925806,-0.110129032,2703.492,0,50.514,Sindh,,
9,2008,37.30746667,-0.238366667,2743.346,0,6.843,Sindh,,
10,2008,39.76267742,-0.284709677,2264.0615,0,0.042,Sindh,,
11,2008,34.53933333,-0.296933333,1919.312,0,0.211,Sindh,,
12,2008,27.32306897,-0.109448276,2079.355,0,7.843,Sindh,,
1,2009,25.20622581,-0.179612903,2338.248,0,5.484,Sindh,,
2,2009,31.23596429,-0.243035714,2401.4075,0,4.524,Sindh,,
3,2009,37.63283871,-0.241032258,2001.32,0,6.11,Sindh,,
4,2009,43.57956667,-0.250066667,1536.4195,0,2.975,Sindh,,
5,2009,45.754,-0.255064516,1401.6105,0,1.067,Sindh,,
6,2009,43.0488,-0.209433333,1537.054,0,5.333,Sindh,,
7,2009,37.1646129,-0.121,1990.056,1,115.776,Sindh,,
8,2009,35.38319355,-0.13516129,2782.703,1,30.152,Sindh,,
9,2009,37.9569,-0.2514,2883.61,0,1.477,Sindh,,
10,2009,38.96864516,-0.295870968,2460.405,0,0,Sindh,,
11,2009,33.14413333,-0.271333333,2014.3285,0,0.097,Sindh,,
12,2009,28.54319355,-0.257064516,2029.011,0,1.825,Sindh,,
1,2010,27.45345161,-0.264258065,2380.4345,0,1.377,Sindh,,
2,2010,31.23157143,-0.250071429,2406.2655,0,5.31,Sindh,,
3,2010,39.97987097,-0.279419355,1841.401,0,1.105,Sindh,,
4,2010,44.2442,-0.2514,1418.025,0,2.28,Sindh,,
5,2010,46.00212903,-0.247290323,1348.2075,0,1.442,Sindh,,
6,2010,40.07426667,-0.192966667,1601.4605,0,12.443,Sindh,,
7,2010,36.81522581,-0.087806452,2175.11,1,92.19,Sindh,,
8,2010,32.84390323,-0.031935484,2959.8295,0,119.964,Sindh,,
9,2010,34.73936667,-0.1625,2989.3645,0,35.737,Sindh,,
10,2010,38.44806452,-0.255516129,2519.105,0,0.063,Sindh,,
11,2010,32.41783333,-0.2417,2270.8335,0,0.213,Sindh,,
12,2010,26.893,-0.274354839,2163.0795,0,0.168,Sindh,,
1,2011,26.3276129,-0.244935484,2310.606,0,1.945,Sindh,,
2,2011,29.85989286,-0.238357143,2598.1405,0,3.417,Sindh,,
3,2011,38.00725806,-0.256645161,2296.9145,0,1.728,Sindh,,
4,2011,43.58216667,-0.246233333,1669.907,0,4.373,Sindh,,
5,2011,44.36309677,-0.267290323,1502.1755,0,0.755,Sindh,,
6,2011,39.71603333,-0.181733333,1472.85,0,1.806,Sindh,,
7,2011,38.04341935,-0.137709677,1928.936,0,30.342,Sindh,,
8,2011,35.83154839,-0.058516129,2841.1845,1,141.872,Sindh,,
9,2011,33.5826,-0.059666667,3169.608,0,98.106,Sindh,,
10,2011,37.55270968,-0.26583871,2817.515,0,0.089,Sindh,,
11,2011,34.5859,-0.233033333,2412.6265,0,0.829,Sindh,,
12,2011,27.40383871,-0.273258065,2194.3135,0,0.223,Sindh,,
1,2012,24.90493548,-0.265645161,2339.349,0,1.05,Sindh,,
2,2012,28.27158621,-0.268482759,2360.118,0,0.814,Sindh,,
3,2012,35.33025806,-0.255774194,2060.455,0,1.209,Sindh,,
4,2012,41.40066667,-0.230166667,1677.6785,0,3.897,Sindh,,
5,2012,43.84825806,-0.257290323,1504.6865,0,2.301,Sindh,,
6,2012,39.44413333,-0.209833333,1547.437,0,1.28,Sindh,,
7,2012,37.93145161,-0.146225806,1694.349,0,14.663,Sindh,,
8,2012,37.46883871,-0.145032258,2321.284,0,20.898,Sindh,,
9,2012,34.7931,-0.1159,3038.068,1,88.66,Sindh,,
10,2012,38.19035484,-0.276870968,2578.1835,0,0.645,Sindh,,
11,2012,33.88356667,-0.279833333,2232.453,0,0.058,Sindh,,
12,2012,27.66422581,-0.253516129,2246.1595,0,1.59,Sindh,,
1,2013,26.51493548,-0.246677419,2364.0675,0,2.701,Sindh,,
2,2013,29.39903571,-0.219964286,2564.249,0,9.728,Sindh,,
3,2013,37.38193548,-0.245709677,2142.3705,0,3.465,Sindh,,
4,2013,41.35783333,-0.2217,1678.16,0,4.983,Sindh,,
5,2013,45.63219355,-0.271322581,1577.0135,0,0.552,Sindh,,
6,2013,40.67693333,-0.1952,1695.873,0,11.06,Sindh,,
7,2013,39.20590323,-0.101516129,2126.3115,1,39.967,Sindh,,
8,2013,35.28748387,-0.090967742,2792.6555,0,56.612,Sindh,,
9,2013,37.9571,-0.2386,2823.596,0,14.005,Sindh,,
10,2013,38.26619355,-0.285709677,2725.214,0,3.883,Sindh,,
11,2013,33.80796667,-0.288433333,2269.2315,0,0.095,Sindh,,
12,2013,27.76525806,-0.290774194,2253.1675,0,0.171,Sindh,,
1,2014,25.59470968,-0.266774194,2338.917,0,1.094,Sindh,,
2,2014,29.61364286,-0.253178571,2566.465,0,1.081,Sindh,,
3,2014,36.10987097,-0.223677419,2247.32,0,4.804,Sindh,,
4,2014,43.23296667,-0.2793,1685.0575,0,3.557,Sindh,,
5,2014,43.27067742,-0.262354839,1531.345,0,3.655,Sindh,,
6,2014,41.7429,-0.236633333,1552.7885,0,0.603,Sindh,,
7,2014,37.91780645,-0.142709677,1840.4235,0,29.556,Sindh,,
8,2014,37.76822581,-0.171548387,2423.7475,0,30.111,Sindh,,
9,2014,37.93256667,-0.2268,2631.9985,0,20.061,Sindh,,
10,2014,39.34812903,-0.254129032,2335.441,0,1.219,Sindh,,
11,2014,34.48073333,-0.276933333,1963.8455,0,0.218,Sindh,,
12,2014,27.91222581,-0.268774194,2002.4045,0,0.325,Sindh,,
1,2015,26.50425806,-0.263870968,2336.693,0,0.854,Sindh,,
2,2015,30.67385714,-0.222535714,2477.133,0,3.761,Sindh,,
3,2015,36.35377419,-0.222096774,2024.515,0,7.532,Sindh,,
4,2015,41.5661,-0.259366667,1506.2785,0,2.017,Sindh,,
5,2015,44.94967742,-0.270548387,1447.4405,0,2.968,Sindh,,
6,2015,39.87653333,-0.195333333,1589.7035,0,8.155,Sindh,,
7,2015,35.89948387,-0.057935484,1896.2625,0,135.486,Sindh,,
8,2015,36.24103226,-0.134903226,2499.531,0,4.435,Sindh,,
9,2015,38.37466667,-0.236466667,2674.8485,0,10.207,Sindh,,
10,2015,39.27103226,-0.290129032,2341.982,0,0.597,Sindh,,
11,2015,33.08483333,-0.291366667,2046.707,0,0.099,Sindh,,
12,2015,27.34693548,-0.25616129,2144.519,0,0.598,Sindh,,
1,2016,28.06735484,-0.249870968,2542.7515,0,1.528,Sindh,,
2,2016,29.8131,-0.282368421,2529.2175,0,0.799,Sindh,,
3,2016,36.86967742,-0.195612903,2042.146,0,8.308,Sindh,,
4,2016,41.8449,-0.230133333,1526.679,0,3.945,Sindh,,
5,2016,43.4326129,-0.256354839,1454.36,0,2.873,Sindh,,
6,2016,41.80063333,-0.2157,1652.721,0,33.801,Sindh,,
7,2016,37.59122581,-0.129419355,2040.722,0,17.697,Sindh,,
8,2016,35.52480645,-0.115096774,2809.7505,0,99.723,Sindh,,
9,2016,37.0205,-0.259666667,2860.841,0,2.028,Sindh,,
10,2016,38.21741935,-0.290419355,2297.8715,0,3.973,Sindh,,
11,2016,34.43216667,-0.3039,2016.893,0,0.094,Sindh,,
12,2016,30.0866129,-0.298258065,2283.4835,0,0.149,Sindh,,
1,2017,24.39829032,-0.218193548,2669.8485,0,7.816,Sindh,,
2,2017,31.05217857,-0.269035714,2634.492,0,2.992,Sindh,,
3,2017,37.62509677,-0.265903226,1996.814,0,2.271,Sindh,,
4,2017,43.46513333,-0.284266667,1503.1465,0,0.647,Sindh,,
5,2017,44.09758065,-0.253967742,1468.8695,0,3.12,Sindh,,
6,2017,40.58943333,-0.1943,1606.403,0,21.929,Sindh,,
7,2017,37.45396774,-0.071709677,2237.6035,0,144.774,Sindh,,
8,2017,35.96054839,-0.153,3130.623,1,49.157,Sindh,,
9,2017,37.18993333,-0.259233333,3083.1595,0,5.614,Sindh,,
10,2017,40.13748387,-0.310806452,2607.281,0,0.035,Sindh,,
11,2017,33.24486667,-0.300133333,2111.6205,0,0.157,Sindh,,
12,2017,26.84332258,-0.248258065,2206.943,0,3.041,Sindh,,
1,2018,27.95280645,-0.295419355,2598.7255,0,0.782,Sindh,,
2,2018,31.18235714,-0.217678571,2570.981,0,3.955,Sindh,,
3,2018,39.53483871,-0.287387097,1972.4195,0,1.906,Sindh,,
4,2018,42.9012,-0.267933333,1473.426,0,3.128,Sindh,,
5,2018,42.85532258,-0.255935484,1415.494,0,1.006,Sindh,,
6,2018,40.98563333,-0.208266667,1491.496,0,9.57,Sindh,,
7,2018,36.78332258,-0.131935484,1719.8685,0,28.882,Sindh,,
8,2018,35.92219355,-0.124774194,2262.587,0,14.282,Sindh,,
9,2018,36.89993333,-0.230566667,2439.524,0,2.101,Sindh,,
10,2018,39.507,-0.27916129,2245.525,0,0.629,Sindh,,
11,2018,34.23853333,-0.2603,1969.1625,0,1.64,Sindh,,
12,2018,28.26358065,-0.288774194,2156.9305,0,1.326,Sindh,,
1,2019,25.79203226,-0.229129032,2455.318,0,9.787,Sindh,,
2,2019,28.82889286,-0.2305,2551.383,0,12.023,Sindh,,
3,2019,35.8616129,-0.209419355,2128.1215,0,13.035,Sindh,,
4,2019,42.9429,-0.2562,1546.0435,0,4.942,Sindh,,
5,2019,44.30051613,-0.263548387,1475.947,0,4.535,Sindh,,
6,2019,41.62813333,-0.236233333,1581.77,0,5.034,Sindh,,
7,2019,37.40825806,-0.146516129,1814.255,0,68.909,Sindh,,
8,2019,34.87422581,-0.105096774,3024.368,0,109.846,Sindh,,
9,2019,35.95493333,-0.2216,3342.854,0,52.358,Sindh,,
10,2019,36.39019355,-0.269290323,2856.567,0,7.363,Sindh,,
11,2019,30.89633333,-0.223633333,2365.594,0,4.924,Sindh,,
12,2019,25.76551613,-0.251806452,2337.4055,0,2.235,Sindh,,
